year,month,origin,destination,number_of_flights
2019,5,LFPG,LIRF,363
2019,5,EDDL,LGIR,116
2019,5,LIMC,LPPT,114
2019,5,LEBL,EDDH,64
2019,5,LROP,EGGW,147
2019,5,ENGM,LFPG,137
2019,5,EDDL,EKCH,183
2019,5,EDDM,LPFR,30
2019,5,EDDS,LHBP,68
2019,5,UUEE,LEBL,132
2019,5,EDDN,EGSS,51
2019,5,EPWA,LIME,30
2019,5,LIMC,EHAM,193
2019,5,EDDL,LPPT,68
2019,5,EVRA,UKBB,42
2019,5,EHAM,LGIR,93
2019,5,LSGG,LIRF,139
2019,5,LIBD,LIME,111
2019,5,EDDH,EDDN,70
2019,5,LDZA,EDDM,98
2019,5,LEMD,EGSS,148
2019,5,EDDM,EDDH,639
2019,5,LIPZ,EDDM,127
2019,5,LFPO,LPPT,344
2019,5,LIME,LIBR,98
2019,5,LFBO,EDDF,86
2019,5,URRP,UUWW,99
2019,5,LIEE,LIME,75
2019,5,EKCH,LPFR,13
2019,5,LIPZ,EDDF,107
2019,5,LOWW,EDDM,251
2019,5,LIME,EKCH,57
2019,5,EDDM,EKCH,191
2019,5,LEBL,EGSS,117
2019,5,EDDM,LIRF,222
2019,5,LHBP,LIEE,7
2019,5,LYBE,ESSA,29
2019,5,LFBO,LFLL,153
2019,5,LOWW,EDDH,282
2019,5,LIMF,EHAM,33
2019,5,EDDF,LEMD,310
2019,5,LEMG,LPPT,54
2019,5,EVRA,LFPG,52
2019,5,LEMD,EDDB,54
2019,5,UUEE,EDDL,123
2019,5,LFPO,LEBL,344
2019,5,LROP,EHAM,125
2019,5,LIMC,LEBL,279
2019,5,EDDS,LOWW,243
2019,5,LIRF,LFPG,383
2019,5,EDDL,EDDM,597
2019,5,LIPZ,LIRF,95
2019,5,EDDL,UUEE,118
2019,5,LFBD,EHAM,81
2019,5,LEMD,EDDF,276
2019,5,LGIR,EDDS,41
2019,5,LIME,EDDK,96
2019,5,EFHK,EKCH,281
2019,5,LIMC,EDDF,143
2019,5,EFHK,ESGG,98
2019,5,LOWW,ESSA,119
2019,5,EDDL,EHAM,107
2019,5,EVRA,EIDW,35
2019,5,EIDW,EDDM,187
2019,5,LFLL,LIRF,63
2019,5,EDDH,EDDM,624
2019,5,LIME,LEMD,75
2019,5,EDDL,LSZH,296
2019,5,EDDH,EGSS,59
2019,5,EFHK,EDDL,57
2019,5,EVRA,LOWW,53
2019,5,LEBL,LPPT,238
2019,5,LFLL,EGLL,89
2019,5,LHBP,EHAM,128
2019,5,LOWW,LHBP,38
2019,5,ESSA,LOWW,120
2019,5,EDDM,EDDL,626
2019,5,LOWW,LSGG,134
2019,5,EGKK,LGAV,51
2019,5,UUDD,LPPT,26
2019,5,LYBE,EDDL,23
2019,5,EDDB,EGSS,121
2019,5,LIMC,LIRF,227
2019,5,LEMD,BIKF,10
2019,5,EVRA,EDDM,42
2019,5,LFPO,LGAV,72
2019,5,EDDH,LGIR,61
2019,5,ULLI,LEBL,47
2019,5,LHBP,EHEH,59
2019,5,LEAL,LFPO,74
2019,5,EIDW,BIKF,61
2019,5,LEBL,LSGG,147
2019,5,EVRA,EKCH,92
2019,5,LSZH,ESSA,123
2019,5,LEMD,EIDW,118
2019,5,LOWW,EDDV,101
2019,5,EDDH,LIRF,25
2019,5,EKCH,EDDF,176
2019,5,EHAM,ESSA,271
2019,5,LEMG,LEBL,225
2019,5,LHBP,EGSS,108
2019,5,EPWA,LFBD,9
2019,5,LOWW,EDDS,242
2019,5,EDDK,LEBL,99
2019,5,EDDH,EHAM,102
2019,5,EETN,EHAM,30
2019,5,LEMG,EKCH,144
2019,5,LFPG,EDDM,341
2019,5,LIRF,EHAM,269
2019,5,EDDM,EDDF,418
2019,5,LFPG,LHBP,152
2019,5,EDDS,EDDV,102
2019,5,LFPO,LFBO,707
2019,5,EDDH,LOWW,278
2019,5,LSGG,EDDF,189
2019,5,LEMG,LFPO,103
2019,5,ESSA,EHAM,236
2019,5,LEMD,LPPT,414
2019,5,LFLL,LEBL,104
2019,5,LFPO,LIRF,221
2019,5,EHAM,LFPG,358
2019,5,LSZH,LYBE,69
2019,5,EFHK,LFPG,147
2019,5,LGIR,EDDL,111
2019,5,LSZH,EKCH,171
2019,5,EDDK,EDDH,242
2019,5,EIDW,EDDF,188
2019,5,EBBR,LOWW,183
2019,5,ESGG,EGLL,81
2019,5,EDDM,LEBL,281
2019,5,EBBR,LGIR,53
2019,5,EKCH,EPWA,125
2019,5,LEMD,EGCC,49
2019,5,EIDW,LHBP,63
2019,5,EBBR,EGLL,243
2019,5,LSGG,EGKK,171
2019,5,EDDH,LSZH,207
2019,5,EDDM,LHBP,131
2019,5,EDDL,LOWW,314
2019,5,EKCH,EGKK,210
2019,5,EPWA,EDDF,147
2019,5,LFBO,LIRF,52
2019,5,EDDL,LHBP,52
2019,5,UUWW,EHEH,17
2019,5,LFPO,LFBD,199
2019,5,ESGG,EDDS,10
2019,5,EDDF,LGAV,148
2019,5,UUEE,EPWA,137
2019,5,LPFR,LPPT,107
2019,5,LOWW,EDDN,46
2019,5,LSZH,EDDF,265
2019,5,EGSS,EETN,14
2019,5,LSGG,UUWW,14
2019,5,LIPZ,EGKK,172
2019,5,EFHK,EDDM,168
2019,5,EDDS,LIRF,29
2019,5,EDDB,EKCH,92
2019,5,EFHK,LSGG,29
2019,5,EBBR,LPFR,37
2019,5,EDDL,LEBL,93
2019,5,ESSA,EFHK,542
2019,5,EFHK,LIRF,72
2019,5,LIRP,EGSS,19
2019,5,EDDF,EDDN,49
2019,5,LSGG,EIDW,44
2019,5,LEBL,EDDF,189
2019,5,EPWA,LFPG,192
2019,5,EDDF,LSZH,269
2019,5,EGBB,LEMG,34
2019,5,EGLL,LPPT,244
2019,5,LFBD,EGKK,100
2019,5,EHAM,EDDL,108
2019,5,LROP,EGLL,88
2019,5,LIMC,LIBR,81
2019,5,LSZH,EGCC,59
2019,5,LSZH,ESGG,51
2019,5,LIRF,EDDF,209
2019,5,EPWA,EHEH,20
2019,5,EHAM,LOWW,330
2019,5,LEAL,EDDM,24
2019,5,ESSA,EDDB,55
2019,5,LYBE,LFPG,86
2019,5,EIDW,EHAM,288
2019,5,LSGG,LEMD,176
2019,5,LSZH,LEBL,190
2019,5,LIMC,LOWW,175
2019,5,EHAM,EGGW,253
2019,5,EBBR,EGCC,90
2019,5,EVRA,ESSA,123
2019,5,LIME,ELLX,16
2019,5,LSZH,LOWW,349
2019,5,LOWW,EDDL,322
2019,5,LYBE,LIRF,59
2019,5,EDDL,LFPG,110
2019,5,ENGM,LOWW,65
2019,5,LEMD,EGLL,400
2019,5,LOWW,EGLL,269
2019,5,LFBO,EGLL,91
2019,5,LFML,LFPO,192
2019,5,EVRA,EHAM,53
2019,5,EGPH,EGKK,187
2019,5,EHAM,EGKK,281
2019,5,EHAM,LEMD,290
2019,5,EFHK,UUEE,167
2019,5,EGKK,LPFR,252
2019,5,EFHK,LSZH,51
2019,5,EDDK,EDDM,483
2019,5,LSZH,EGLL,385
2019,5,LEAL,LEBL,127
2019,5,EHEH,LEAL,32
2019,5,EDDF,LOWW,384
2019,5,LEMD,EGKK,276
2019,5,EDDH,EGLL,221
2019,5,UUEE,EDDF,174
2019,5,LJLJ,LSZH,15
2019,5,EVRA,EFHK,119
2019,5,LFLL,LFBO,169
2019,5,LIRF,LIEE,169
2019,5,EDDF,EDDV,182
2019,5,ELLX,LPFR,17
2019,5,EDDL,EDDH,243
2019,5,EDDF,EGLL,527
2019,5,EFHK,EDDH,49
2019,5,LOWW,LFPG,347
2019,5,EGLL,LSZH,352
2019,5,UUWW,LIME,52
2019,5,EDDM,EGLL,427
2019,5,LPPT,LFPG,155
2019,5,ESSA,LPPT,58
2019,5,LSZH,EDDS,158
2019,5,LEBL,LEMD,700
2019,5,EGCC,LIEE,4
2019,5,LFLL,EGKK,53
2019,5,LIPZ,LEMD,135
2019,5,EGKK,EHAM,312
2019,5,ENGM,LIRF,50
2019,5,EDDB,LIME,60
2019,5,LIMC,LIBD,87
2019,5,EDDN,LSZH,107
2019,5,UUWW,EDDK,39
2019,5,EVRA,EGKK,58
2019,5,EHEH,LPFR,75
2019,5,EKCH,EGLL,303
2019,5,LEMD,EDDL,158
2019,5,UUEE,LGAV,55
2019,5,LFPO,LFML,264
2019,5,EDDF,EDDS,120
2019,5,LKPR,BIKF,2
2019,5,LIMC,EKCH,118
2019,5,EFHK,EIDW,27
2019,5,EDDB,EHAM,98
2019,5,EGPH,LEAL,30
2019,5,LROP,LHBP,54
2019,5,EGGW,EHAM,252
2019,5,EDDL,EGCC,79
2019,5,LIPZ,LFML,9
2019,5,LSZH,LIRF,139
2019,5,LEBL,EGKK,363
2019,5,LSZH,EDDM,158
2019,5,EFHK,EGKK,51
2019,5,EDDF,LHBP,226
2019,5,LOWW,LROP,222
2019,5,LIRF,LEBL,394
2019,5,LFPG,EPWA,199
2019,5,LEBL,LGAV,52
2019,5,EGGW,LFPG,93
2019,5,EHAM,LPPT,231
2019,5,LSGG,EGLL,375
2019,5,LFBO,EGKK,72
2019,5,EGKK,LFBD,116
2019,5,EDDL,EGLL,281
2019,5,ESSA,LIRF,65
2019,5,EKCH,LOWW,175
2019,5,EGGW,BIKF,45
2019,5,LFPG,LSGG,265
2019,5,EDDF,ESSA,228
2019,5,LFPG,EGKK,154
2019,5,LEBL,EGLL,223
2019,5,EHAM,EDDM,315
2019,5,EHAM,LIRF,272
2019,5,EDDL,EDDN,51
2019,5,ESSA,EGKK,108
2019,5,EBBR,LSZH,125
2019,5,LSZH,EGBB,51
2019,5,EGSS,LEMD,136
2019,5,LROP,LEMD,96
2019,5,LICJ,LIRF,95
2019,5,EDDM,LEMD,279
2019,5,LPPT,EDDM,115
2019,5,EDDN,LIRP,1
2019,5,EDDM,LSGG,162
2019,5,LYBE,LSZH,141
2019,5,EGKK,EDDM,84
2019,5,EGSS,EHEH,94
2019,5,LEBL,EHAM,285
2019,5,EIDW,LEBL,164
2019,5,ULLI,EDDL,31
2019,5,EGAA,EGKK,142
2019,5,LSZH,EDDH,234
2019,5,LPPT,LIRF,128
2019,5,LIMC,EGPH,41
2019,5,LOWW,EHAM,314
2019,5,EDDB,LROP,44
2019,5,EFHK,EGLL,200
2019,5,EIDW,LIRF,59
2019,5,LHBP,EGLL,139
2019,5,ESSA,LPFR,20
2019,5,EGLL,LFPG,376
2019,5,EKCH,LIRF,95
2019,5,EGCC,EHAM,195
2019,5,EDDB,LSGG,61
2019,5,LOWW,EDDK,157
2019,5,LSZH,EHAM,233
2019,5,EBBR,EFHK,81
2019,5,EIDW,LIRP,19
2019,5,LSZH,LHBP,92
2019,5,EGAA,LIME,7
2019,5,EGKK,EKCH,226
2019,5,LSZH,EDDV,117
2019,5,EFHK,EGCC,49
2019,5,EDDM,LFPG,363
2019,5,LSGG,LFPG,266
2019,5,EHAM,EKCH,301
2019,5,LOWW,EDDF,386
2019,5,EGCC,EDDF,140
2019,5,LSZH,EDDL,314
2019,5,LOWW,LSZH,288
2019,5,LSGG,LOWW,136
2019,5,EGSS,EDDB,115
2019,5,EIDW,LFPG,257
2019,5,LSZH,LFBD,52
2019,5,EDDS,EGLL,135
2019,5,LFPG,LFML,173
2019,5,LEMD,EDDM,268
2019,5,EGGW,EDDB,75
2019,5,LSGG,EDDK,1
2019,5,EDDF,LSGG,206
2019,5,LIMC,EPWA,37
2019,5,EIDW,EGBB,276
2019,5,LSZH,LSGG,277
2019,5,EGCC,BIKF,33
2019,5,LEMD,LFBD,88
2019,5,LROP,ESSA,27
2019,5,LFPG,LEBL,394
2019,5,EGLL,EDDF,472
2019,5,EDDF,EGSS,65
2019,5,LIPZ,LOWW,102
2019,5,EDDM,UUDD,140
2019,5,EIDW,LEMD,152
2019,5,EBBR,LFPG,55
2019,5,EDDF,EDDH,488
2019,5,LEMD,LEMG,39
2019,5,EGLL,EPWA,139
2019,5,EGCC,EDDH,56
2019,5,LEMD,EDDH,66
2019,5,EHAM,EGLL,469
2019,5,EGSS,LIBR,21
2019,5,EDDF,EPWA,179
2019,5,EVRA,EETN,123
2019,5,EGLL,LOWW,267
2019,5,LPFR,EHEH,74
2019,5,EGPH,EDDB,19
2019,5,EHEH,LGAV,30
2019,5,EDDF,LIRF,244
2019,5,LPPT,LFPO,316
2019,5,LIMC,EGSS,63
2019,5,EGKK,EDDL,58
2019,5,EIDW,EGKK,308
2019,5,EHAM,EPWA,167
2019,5,LSZH,LEMD,276
2019,5,EFHK,LOWW,53
2019,5,EGPH,LEBL,42
2019,5,LEBL,EKCH,92
2019,5,LIMC,EGKK,150
2019,5,EDDB,EGKK,54
2019,5,EDDF,LEBL,278
2019,5,EDDV,LSZH,110
2019,5,EGGW,EIDW,105
2019,5,LFPG,EGLL,360
2019,5,ULLI,EDDB,61
2019,5,LPPT,EDDB,35
2019,5,LFPG,LFBO,303
2019,5,ENGM,EDDB,86
2019,5,EGLL,LFLL,89
2019,5,UUEE,EFHK,172
2019,5,EDDF,LFBO,106
2019,5,EGPH,LFPG,118
2019,5,EGCC,LEBL,151
2019,5,LROP,EDDM,142
2019,5,EGLL,EIDW,504
2019,5,LEMD,LEBL,774
2019,5,ENGM,EDDM,118
2019,5,LIPX,LIEE,1
2019,5,LOWW,EGKK,94
2019,5,LDZA,EDDF,149
2019,5,ULLI,EDDM,106
2019,5,EFHK,LJLJ,18
2019,5,LOWW,LPFR,18
2019,5,ENGM,EGKK,77
2019,5,LPFR,EDDK,40
2019,5,LEMG,EGCC,147
2019,5,EIDW,EGLL,612
2019,5,EHAM,LSZH,149
2019,5,EGGW,LPFR,104
2019,5,EGLL,ESSA,342
2019,5,EDDL,EGBB,75
2019,5,EGKK,LIRF,204
2019,5,EDDF,LFPG,284
2019,5,LFLL,EDDB,22
2019,5,EPWA,EDDL,78
2019,5,LFPG,LSZH,264
2019,5,LEBL,ENVA,10
2019,5,LEMD,LFBO,113
2019,5,EGLL,EGCC,177
2019,5,LHBP,LTBA,7
2019,5,UUEE,LFLL,60
2019,5,EGAA,EGBB,69
2019,5,EDDL,ESSA,99
2019,5,LEMD,EDDK,102
2019,5,EGLL,EHAM,409
2019,5,EHAM,EIDW,241
2019,5,EGLL,LSGG,373
2019,5,LIPZ,EGLL,51
2019,5,EDDB,LIMC,12
2019,5,EGCC,EGLL,179
2019,5,ENGM,EGLL,199
2019,5,EGLL,EDDM,409
2019,5,EGSS,EVRA,61
2019,5,EPWA,EGLL,139
2019,5,EGPF,EGGW,75
2019,5,EGLL,EGPH,333
2019,5,LFPO,EHAM,44
2019,5,UUEE,EETN,58
2019,5,LGIR,UUWW,33
2019,5,EDDF,EKCH,216
2019,5,LDZA,EDDS,23
2019,5,EGPH,EGSS,238
2019,5,LFPG,EDDF,212
2019,5,ESSA,EGLL,348
2019,5,EIDW,LIME,76
2019,5,LFBD,EGCC,18
2019,5,LPPT,EGSS,89
2019,5,EKCH,EGSS,106
2019,5,EGPH,EGLL,294
2019,5,EDDK,EGCC,26
2019,5,LHBP,EPWA,90
2019,5,EIDW,EGPH,202
2019,5,LOWW,LIME,31
2019,5,LEBL,LFBD,81
2019,5,LDZA,LPPT,16
2019,5,LPPT,EHEH,45
2019,5,EGLL,EKCH,304
2019,5,EDDM,EDDV,244
2019,5,LFPO,LSGG,110
2019,5,EDDK,LOWW,156
2019,5,LIRF,EGLL,277
2019,5,UUDD,LIRP,10
2019,5,LGIR,EDDK,44
2019,5,EDDL,LEMD,159
2019,5,EGPF,EGKK,186
2019,5,LPPT,EGKK,89
2019,5,LEBL,LOWW,107
2019,5,EGPH,EGGW,95
2019,5,EPWA,LSZH,125
2019,5,EGAA,EGGW,80
2019,5,EGLL,LGAV,196
2019,5,LSZH,LFPG,275
2019,5,LIRF,LIBD,238
2019,5,EHAM,LFLL,100
2019,5,UUDD,EDDM,132
2019,5,LOWW,URRP,1
2019,5,UUEE,LSGG,66
2019,5,EGCC,EGKK,17
2019,5,EHAM,EGPH,184
2019,5,LPPT,LEBL,258
2019,5,LPFR,EDDH,25
2019,5,EGPF,EGLL,254
2019,5,EGGW,LPPT,101
2019,5,EGCC,EGPF,15
2019,5,LIMC,EGLL,123
2019,5,EHAM,EDDS,125
2019,5,EGKK,LOWW,107
2019,5,EHAM,ESGG,111
2019,5,EBBR,EPWA,101
2019,5,LZIB,EPWA,3
2019,5,EIDW,EGPF,154
2019,5,EGAA,EGCC,116
2019,5,LEBL,LIMC,37
2019,5,LGIR,EDDV,62
2019,5,EIDW,LPPT,148
2019,5,EHAM,EDDF,286
2019,5,EGGW,LSGG,88
2019,5,EKCH,EPGD,104
2019,5,EGSS,UKBB,5
2019,5,LIRF,LOWW,191
2019,5,EDDM,EDDK,454
2019,5,LZIB,LIME,17
2019,5,LDZA,LOWW,52
2019,5,LYBE,LOWW,50
2019,5,ESGG,EPWA,30
2019,5,EHEH,LPPT,42
2019,5,EPWA,LROP,68
2019,5,EDDF,EHAM,309
2019,5,ENGM,EHAM,157
2019,5,LPPT,LEMD,390
2019,5,EGGW,LEBL,132
2019,5,EHEH,LGIR,30
2019,5,EGBB,EGSS,11
2019,5,ENGM,EGSS,78
2019,5,EGLL,LIRF,256
2019,5,ESSA,EETN,158
2019,5,UUDD,LSZH,54
2019,5,LHBP,EDDB,60
2019,5,EHAM,EGCC,234
2019,5,LFLL,LFBD,168
2019,5,EDDL,LEAL,32
2019,5,EDDN,EDDH,69
2019,5,EGCC,EDDM,107
2019,5,EGLL,EDDH,221
2019,5,LIRF,LGAV,155
2019,5,EGBB,EDDM,83
2019,5,EDDN,EDDF,41
2019,5,LPPT,EGCC,74
2019,5,LFPG,EGCC,128
2019,5,EDDM,EIDW,173
2019,5,EGPF,LEAL,32
2019,5,EDDV,EDDS,107
2019,5,EDDM,LOWW,242
2019,5,EDDK,EGLL,79
2019,5,EDDF,ESGG,148
2019,5,EGGW,LIBD,17
2019,5,EGKK,LJLJ,18
2019,5,LFPG,LFLL,178
2019,5,LDZA,EHAM,36
2019,5,LKPR,UUWW,12
2019,5,UUEE,LOWW,134
2019,5,EGGW,LSZH,64
2019,5,UUBW,UUEE,3
2019,5,UUEE,LROP,59
2019,5,ESGG,EGKK,30
2019,5,EDDS,EDDM,42
2019,5,EPWA,EDDN,10
2019,5,EHAM,EDDH,119
2019,5,EGPF,EGSS,91
2019,5,EGGW,LFML,16
2019,5,EDDB,LIEE,9
2019,5,EBBR,EDDB,43
2019,5,EIDW,EDDB,45
2019,5,EGPH,EETN,7
2019,5,ESSA,EDDH,100
2019,5,LIMC,LHBP,56
2019,5,LDZA,EKCH,17
2019,5,EGKK,EGPF,213
2019,5,ULLI,LIRF,67
2019,5,LIME,LIBD,116
2019,5,EGCC,LGIR,54
2019,5,LPPT,EKCH,45
2019,5,EGSS,LPFR,124
2019,5,EHAM,EDDN,80
2019,5,EHAM,EGBB,140
2019,5,EGKK,LGIR,93
2019,5,LEBL,EFHK,79
2019,5,LKPR,LSZH,72
2019,5,EGSS,EHAM,100
2019,5,LIRF,EBBR,61
2019,5,EGCC,LIRF,29
2019,5,EDDM,EGPF,21
2019,5,EDDF,UUDD,126
2019,5,EIDW,LSZH,96
2019,5,EDDS,EDDF,106
2019,5,ULLI,EFHK,84
2019,5,EGLL,EGPF,253
2019,5,EGSS,LFBO,58
2019,5,LEBL,ESSA,60
2019,5,LHBP,LIME,47
2019,5,EDDV,EDDF,159
2019,5,ESSA,ESGG,337
2019,5,EFHK,LHBP,70
2019,5,EGKK,EGPH,238
2019,5,LIME,LEBL,94
2019,5,EDDK,LIME,112
2019,5,EGLL,LFML,76
2019,5,UKBB,EPWA,83
2019,5,LIME,LICJ,70
2019,5,EGKK,LIBD,41
2019,5,EKCH,LGAV,50
2019,5,EGLL,ESGG,81
2019,5,LFPG,LFBD,196
2019,5,LPPT,EIDW,117
2019,5,BIKF,LDZA,2
2019,5,EGLL,LEMD,392
2019,5,LIRF,LSGG,145
2019,5,LIME,LIEE,64
2019,5,EKCH,ELLX,47
2019,5,LFPG,EDDH,197
2019,5,EGAA,EGPF,83
2019,5,EGKK,LEMD,303
2019,5,LKPR,EVRA,34
2019,5,EBBR,EDDS,4
2019,5,EKCH,EDDB,93
2019,5,UUWW,LIRP,10
2019,5,LHBP,EDDS,67
2019,5,UUEE,LJLJ,32
2019,5,EDDN,LOWW,46
2019,5,LIRF,EPWA,76
2019,5,EGSS,EDDN,52
2019,5,EDDM,LDZA,99
2019,5,EGLL,LFBO,90
2019,5,ELLX,LIME,17
2019,5,LIMF,EDDM,134
2019,5,LEMD,LOWW,164
2019,5,LPPT,LSGG,153
2019,5,EGLL,EFHK,205
2019,5,LIMC,EDDM,218
2019,5,EDDV,LOWW,103
2019,5,EDDH,EDDK,248
2019,5,EGSS,EDDK,177
2019,5,LPPT,EGLL,224
2019,5,EHAM,LHBP,136
2019,5,EHEH,EGSS,95
2019,5,LICJ,LEBL,4
2019,5,EDDM,EHAM,292
2019,5,ESGG,EFHK,98
2019,5,EGKK,LIEE,14
2019,5,EDDM,EGCC,109
2019,5,LHBP,EDDM,128
2019,5,EGLL,LEBL,240
2019,5,EDDF,EDDL,190
2019,5,EGPH,EIDW,215
2019,5,LEAL,EKCH,62
2019,5,LHBP,LROP,53
2019,5,EKCH,EFHK,292
2019,5,EIDW,LPFR,185
2019,5,LIRF,LFLL,71
2019,5,EGLL,EDDL,283
2019,5,ESSA,EVRA,122
2019,5,EDDM,ESSA,160
2019,5,LDZA,LFPG,64
2019,5,EGSS,EDDH,60
2019,5,LIMC,EDDL,75
2019,5,EGKK,LFML,42
2019,5,LSGG,LEBL,217
2019,5,LEMD,LFLL,101
2019,5,EGBB,EGPF,14
2019,5,EDDN,EDDL,48
2019,5,LDZA,LSZH,53
2019,5,EGCC,EIDW,260
2019,5,ENGM,EFHK,194
2019,5,LEBL,LEAL,67
2019,5,LIRP,EKCH,4
2019,5,LIMC,LFPO,92
2019,5,ENGM,LHBP,56
2019,5,LKPR,EKCH,72
2019,5,EKCH,EDDS,102
2019,5,EGBB,EIDW,250
2019,5,LIPZ,LEBL,115
2019,5,EGGW,EVRA,53
2019,5,ENGM,LEBL,73
2019,5,EIDW,EDDH,51
2019,5,LIME,LROP,89
2019,5,EDDM,LGAV,150
2019,5,EBBR,LGAV,75
2019,5,LSZH,EDDN,108
2019,5,EKCH,LEBL,133
2019,5,ENGM,ENVA,705
2019,5,EDDB,ESSA,54
2019,5,LIEE,LHBP,5
2019,5,EDDH,EDDL,242
2019,5,LIME,EPWA,31
2019,5,UUEE,LSZH,56
2019,5,LIMC,EDDK,61
2019,5,EGKK,LFPG,155
2019,5,EFHK,ULLI,35
2019,5,LFPG,EDDL,115
2019,5,EDDS,LSGG,7
2019,5,EHAM,EGSS,114
2019,5,EKCH,EVRA,99
2019,5,EGLL,EDDV,58
2019,5,LSZH,LIBR,28
2019,5,LSZH,EIDW,80
2019,5,LEMD,LIEE,12
2019,5,EKCH,LIME,54
2019,5,EHAM,ELLX,112
2019,5,EHAM,EDDB,101
2019,5,LEAL,LSGG,30
2019,5,EGBB,LPFR,98
2019,5,UKBB,EHAM,34
2019,5,ENGM,EKCH,511
2019,5,EGSS,LIME,127
2019,5,UUEE,LDZA,31
2019,5,LEBL,EDDS,59
2019,5,EGGW,EPWA,109
2019,5,LFBD,LEMD,88
2019,5,EGCC,LPFR,147
2019,5,LIME,EDDB,59
2019,5,LIRF,LYBE,26
2019,5,LPFR,LSGG,28
2019,5,LSZH,ELLX,84
2019,5,EIDW,LFBD,40
2019,5,LFBO,EDDB,20
2019,5,EGAA,EGPH,94
2019,5,LROP,EDDH,27
2019,5,LGIR,LOWW,22
2019,5,LIMC,EDDH,55
2019,5,EIDW,EGGW,120
2019,5,EGSS,ELLX,45
2019,5,EBBR,EDDH,67
2019,5,LKPR,EHAM,94
2019,5,LPPT,LOWW,58
2019,5,LEMG,LEMD,114
2019,5,LIME,EHEH,30
2019,5,EIDW,EGSS,237
2019,5,LEAL,EHEH,73
2019,5,LEBL,EDDM,172
2019,5,EGBB,LFPG,73
2019,5,EGKK,LSGG,194
2019,5,EDDF,LFML,68
2019,5,LSZH,LGAV,116
2019,5,EDDM,LSZH,155
2019,5,BIKF,LSZH,35
2019,5,LOWW,EPWA,91
2019,5,LEBL,LROP,67
2019,5,EGSS,LFML,44
2019,5,EGLL,ELLX,51
2019,5,UKBB,EGKK,35
2019,5,EHEH,LHBP,61
2019,5,EGSS,EDDF,104
2019,5,ENGM,EVRA,102
2019,5,LKPR,LROP,23
2019,5,LIRF,LIBR,117
2019,5,LFBO,LEMD,115
2019,5,LEMG,LOWW,46
2019,5,EHAM,EDDV,97
2019,5,LIRF,EDDS,31
2019,5,EGKK,LFLL,57
2019,5,LPPT,UUEE,27
2019,5,EHEH,LROP,23
2019,5,EDDM,EVRA,54
2019,5,UUEE,EKCH,61
2019,5,EDDM,ESGG,86
2019,5,EHAM,LROP,149
2019,5,UUEE,ESSA,61
2019,5,UUEE,LYBE,79
2019,5,LICJ,EDDL,2
2019,5,EETN,ESSA,156
2019,5,LHBP,EDDL,54
2019,5,UUWW,LOWW,40
2019,5,EGPF,EIDW,179
2019,5,EGSS,LEBL,130
2019,5,LGIR,EPWA,16
2019,5,LIRF,LHBP,74
2019,5,EDDL,LYBE,10
2019,5,EBBR,LHBP,90
2019,5,BIKF,EIDW,44
2019,5,ULLI,LHBP,25
2019,5,LIMC,ESSA,18
2019,5,EHAM,EGPF,120
2019,5,LFBD,LSZH,50
2019,5,BIKF,EFHK,68
2019,5,UUEE,EDDH,62
2019,5,LEBL,LHBP,67
2019,5,EDDH,EGCC,55
2019,5,LSGG,EDDB,60
2019,5,EGSS,LZIB,50
2019,5,EDDB,EGGW,65
2019,5,EDDM,LIBD,62
2019,5,LPPT,LIME,27
2019,5,EBBR,EVRA,46
2019,5,LFML,LFPG,148
2019,5,LOWW,EVRA,54
2019,5,EDDH,LEBL,90
2019,5,LFBD,LEBL,89
2019,5,EGGW,EGPF,74
2019,5,EDDV,EDDM,234
2019,5,BIKF,EGKK,30
2019,5,EHEH,EPWA,18
2019,5,LKPR,LFPG,109
2019,5,EHAM,LFBD,93
2019,5,UUWW,EVRA,77
2019,5,LIMC,LYBE,12
2019,5,EPWA,LIRF,69
2019,5,EBBR,EGBB,4
2019,5,EDDF,ELLX,72
2019,5,ENGM,LYBE,7
2019,5,EHAM,LFML,60
2019,5,LPFR,EDDS,24
2019,5,EGLL,UKBB,7
2019,5,LEMD,LHBP,76
2019,5,BIKF,EDDF,55
2019,5,EDDL,EGKK,49
2019,5,LYBE,LEBL,9
2019,5,UUEE,EDDV,32
2019,5,EPWA,UUEE,133
2019,5,EGAA,EPGD,8
2019,5,EGBB,LSZH,50
2019,5,LEMD,LJLJ,3
2019,5,EGSS,LEAL,31
2019,5,LPPT,ELLX,80
2019,5,EHAM,UKBB,27
2019,5,UUEE,LGIR,35
2019,5,BIKF,EDDM,51
2019,5,EHAM,LSGG,178
2019,5,EKCH,EDDL,186
2019,5,EGLL,LHBP,137
2019,5,EBBR,LFLL,83
2019,5,EGKK,EIDW,297
2019,5,EGSS,LHBP,109
2019,5,EDDF,EFHK,141
2019,5,LEBL,EDDB,88
2019,5,EBBR,EIDW,87
2019,5,UKBB,LGAV,28
2019,5,EGGW,LHBP,127
2019,5,LSZH,UKBB,10
2019,5,BIKF,ESSA,50
2019,5,LIME,LOWW,31
2019,5,LEMD,LSGG,180
2019,5,EGGW,EGPH,105
2019,5,LIRF,LSZH,133
2019,5,EGSS,LROP,56
2019,5,ENGM,EDDF,100
2019,5,EDDM,EGKK,79
2019,5,LGIR,EDDM,65
2019,5,LPFR,EGCC,154
2019,5,LEMD,LIME,72
2019,5,LFLL,EHAM,81
